Sales,Profits,Discounts
70.95,20.5755,0
34.944,11.7936,0.2
119.04,35.712,0
383.84,47.98,0.2
799.56,207.8856,0
31.44,8.4888,0
25.92,9.072,0.2
6.33,-9.8115,0.8
75.88,26.558,0.2
329.988,-76.9972,0.4
71.376,-4.461,0.2
63.77,28.6965,0
50.97,13.2522,0
96.08,46.1184,0
1439.968,485.9892,0.2
43.56,-4.9005,0.2
563.92,7.049,0.2
235.152,-47.0304,0.4
7.712,1.7352,0.2
51.016,15.9425,0.2
25.248,7.89,0.2
56.686,-14.5764,0.3
51.168,-6.396,0.2
2793.528,942.8157,0.2
1000.02,290.0058,0
65.94,22.4196,0
18.24,9.12,0
76.12,22.0748,0
7.64,3.7436,0
68.16,27.9456,0
62.24,29.2528,0
29.97,0.2997,0
125.7,35.196,0
191.98,51.8346,0
20.86,1.4602,0
56.7,26.082,0
72.704,19.0848,0.2
12.264,1.0731,0.2
218.352,-54.588,0.2
66.294,-103.8606,0.7
291.168,-14.5584,0.2
88.776,7.7679,0.2
110.376,-20.2356,0.4
55.176,15.8631,0.2
30.32,11.8248,0
177.568,8.8784,0.2
19.44,9.3312,0
71.28,34.2144,0
1471.96,459.9875,0.2
79.96,-17.991,0.2
57.576,21.591,0.2
26.336,9.2176,0.2
166.5,21.645,0
360.38,93.6988,0
11.744,3.8168,0.2
247.44,101.4504,0
18.24,-14.592,0.7
25.35,7.605,0
119.04,30.9504,0
22.14,6.4206,0
13.98,6.0114,0
43.41,19.9686,0
6.24,2.6208,0
465.16,120.9416,0
7.98,3.99,0
2.394,-6.3441,0.8
58.32,27.9936,0
200.97,50.2425,0
21.36,8.1168,0
9.856,3.4496,0.2
3.444,-2.5256,0.7
384.592,-81.7258,0.2
22.92,11.2308,0
11.36,5.5664,0
14.592,4.9248,0.2
41.4,19.872,0
442.372,-729.9138,0.8
34.5,15.525,0
28.85,14.425,0
3.488,1.1772,0.2
143.856,48.5514,0.2
311.98,93.594,0
22.45,10.327,0
39.992,-7.9984,0.2
1159.056,43.4646,0.2
179.9,44.975,0
116.312,23.2624,0.2
12.42,4.4712,0
428.4,89.964,0
24.75,10.89,0
87.71,41.2237,0
69.52,17.38,0
20.784,-4.6764,0.2
12.816,4.1652,0.2
5.904,1.9926,0.2
63.824,9.5736,0.2
141.552,-26.541,0.2
304.9,143.303,0
563.24,56.324,0.2
661.176,-231.4116,0.4
239.976,17.9982,0.2
502.488,-87.9354,0.2
196.704,68.8464,0.2
915.136,102.9528,0.2
327.76,91.7728,0
701.96,168.4704,0
88.776,7.7679,0.2
64.14,16.6764,0
33.552,12.582,0.2
1737.18,503.7822,0
704.25,84.51,0
141.76,66.6272,0
36.36,12.2715,0.2
25.83,9.5571,0
24.588,-38.1114,0.8
13.984,4.7196,0.2
195.96,19.596,0.2
74.352,23.235,0.2
6.68,3.2064,0
17.584,-4.1762,0.2
104.784,-14.4078,0.2
47.952,16.7832,0.2
650.352,-97.5528,0.2
629.184,228.0792,0.2
15.176,5.3116,0.2
127.95,21.7515,0
579.51,81.1314,0
14.99,7.3451,0
151.92,45.576,0
196.62,96.3438,0
144.12,69.1776,0
15.96,7.98,0
39.96,3.4965,0.2
34.08,15.336,0
10.368,3.6288,0.2
7.752,2.8101,0.2
15.28,7.4872,0
65.97,31.0059,0
33.4,16.032,0
210.84,103.3116,0
13.98,4.0542,0
272.94,30.0234,0
19.05,8.9535,0
247.716,93.5816,0.1
66.58,15.9792,0
43.92,12.7368,0
14.73,4.8609,0
29.7,13.365,0
49.12,23.0864,0
18.28,6.398,0.2
47.04,15.9936,0
339.96,42.495,0.2
87.8,43.9,0
221.382,2.4598,0.1
5199.96,1351.9896,0
156.512,-35.2152,0.2
119.85,52.734,0
30.44,14.9156,0
69.28,33.2544,0
587.97,170.5113,0
24.55,12.0295,0
12.176,4.4138,0.2
37.32,10.4496,0
35.06,10.518,0
108.4,-105.69,0.6
361.376,27.1032,0.2
2.412,-2.01,0.7
8.39,2.0975,0
337.98,101.394,0
83.92,-13.637,0.2
19.68,6.888,0.2
25.92,12.4416,0
6.48,3.1104,0
86.352,8.6352,0.2
56.3,15.764,0
51.016,8.2901,0.2
150.8,56.55,0.2
1039.992,103.9992,0.2
51.84,24.8832,0
41.22,11.1294,0
240.37,7.2111,0
119.02,33.3256,0
133.12,49.92,0.2
38.08,-29.512,0.6
113.568,12.7764,0.2
83.92,21.8192,0
6.63,3.1161,0
371.97,66.9546,0
561.584,70.198,0.2
99.92,-1.249,0.2
4.928,1.7248,0.2
14.76,4.2804,0
99.99,41.9958,0
286.15,71.5375,0
49.792,-11.8256,0.2
299.975,-167.986,0.5
158.376,-36.9544,0.4
32.784,-52.4544,0.8
47.984,14.3952,0.2
62.592,13.3008,0.2
4.276,-6.6278,0.8
10.56,4.752,0
229.94,6.8982,0
311.15,146.2405,0
12.96,6.3504,0
14.62,6.7252,0
5.76,2.8224,0
21.48,10.5252,0
396.92,198.46,0
17.15,4.6305,0
23.12,7.803,0.2
5.248,0.5904,0.2
824.95,247.485,0
24.64,11.8272,0
227.88,68.364,0
241.96,33.8744,0
3.89,1.8672,0
8.01,3.0438,0
177.48,19.9665,0.2
569.568,7.1196,0.2
149.73,43.4217,0
899.43,-12.849,0.3
46.2,5.775,0.2
47.952,16.1838,0.2
7.992,0.6993,0.2
76.864,26.9024,0.2
102.93,48.3771,0
98.16,9.816,0
11.52,-7.68,0.7
83.88,29.358,0.2
108.576,-25.3344,0.4
5.984,-1.3464,0.2
21.96,6.1488,0
368.97,81.1734,0
12.39,3.4692,0
332.94,9.9882,0
111.93,34.6983,0
454.272,-73.8192,0.2
19.44,9.3312,0
8399.976,1119.9968,0.4
6.294,-4.196,0.7
10.368,3.6288,0.2
122.382,-24.4764,0.4
25.984,-1.624,0.2
945.036,-299.2614,0.4
14.301,-10.4874,0.7
410.352,-51.294,0.2
23.52,8.526,0.2
180.96,13.572,0.2
35,14.7,0
477.15,28.629,0
302.376,22.6782,0.2
974.988,-97.4988,0.3
589.41,-6.549,0.1
34.7,12.492,0
99.87,23.9688,0
37.94,18.2112,0
24.9,11.454,0
82.26,33.7266,0
7.104,2.4864,0.2
103.5,-77.625,0.6
2.464,0.8624,0.2
8.72,0.654,0.2
10.76,5.1648,0
45.68,21.0128,0
6.7,2.211,0
158.376,13.8579,0.2
3.44,0.559,0.2
56.56,15.2712,0
36.96,11.4576,0
135.99,36.7173,0
15.96,7.0224,0
3.76,1.0904,0
14.7,6.615,0
37.2,9.3,0
89.97,18.8937,0
261.96,23.5764,0
74,37,0
13.28,6.3744,0
84.96,6.372,0.2
68.46,25.3302,0
2079.4,582.232,0
629.95,176.386,0
72.42,23.8986,0
131.98,35.6346,0
114.52,11.452,0
100.24,33.831,0.2
871.8,87.18,0.2
61.96,-53.2856,0.5
4.554,-3.4914,0.7
5.2,0.585,0.2
205.992,-2.5749,0.2
15.552,5.4432,0.2
503.96,50.396,0.2
24.472,1.8354,0.2
241.568,0,0.2
110.4,-4.14,0.2
384.768,-115.4304,0.4
78.66,36.1836,0
45.36,22.2264,0
962.08,156.338,0.2
12.843,-9.8463,0.7
295.456,96.0232,0.2
32.4,15.552,0
103.936,16.8896,0.2
289.568,10.8588,0.2
39.72,4.4685,0.2
244.768,24.4768,0.2
24,-2.7,0.2
15.552,5.4432,0.2
26.176,-3.272,0.2
20.94,6.0726,0
135.09,62.1414,0
279.86,64.3678,0
90.06,41.4276,0
539.964,-107.9928,0.4
50.232,-10.0464,0.4
19.242,-13.4694,0.7
1247.64,349.3392,0
5.304,0.4641,0.2
19.136,5.98,0.2
332.832,-24.9624,0.2
279.9,137.151,0
50.352,17.6232,0.2
34.02,16.6698,0
23.88,8.1192,0
11.52,5.6448,0
286.93,140.5957,0
206.384,23.2182,0.2
218.352,0,0.2
529.9,105.98,0
99.3,41.706,0
108.96,30.5088,0
2.688,0.84,0.2
5443.96,2504.2216,0
302.67,72.6408,0
56.07,25.2315,0
10.08,3.276,0.2
59.994,-12.9987,0.4
5.715,-4.7625,0.7
9.42,-7.85,0.7
1999.96,899.982,0
216.4,56.264,0
6.936,2.3409,0.2
4.428,-6.8634,0.8
8.8,2.552,0
142.8,29.988,0
399.95,143.982,0
2152.776,726.5619,0.2
4007.84,-50.098,0.2
328.59,-147.8655,0.4
98.352,-24.588,0.2
158.99,41.3374,0
291.1,75.686,0
73.68,34.6296,0
139.92,23.7864,0
107.88,10.788,0.2
33.29,7.9896,0
58.17,-46.536,0.7
5.04,1.764,0.2
24.784,7.745,0.2
634.116,-172.1172,0.3
17.472,5.6784,0.2
155.88,38.97,0
327.564,21.8376,0.1
13.36,6.4128,0
158.9,7.945,0
319.968,71.9928,0.2
505.32,31.5825,0.2
3.808,1.2376,0.2
8.682,-14.7594,0.8
24.424,7.9378,0.2
1522.638,169.182,0.1
419.9,197.353,0
3.15,1.512,0
33.62,-90.774,0.8
16.14,7.9086,0
194.25,-38.85,0.3
8.64,2.5056,0
872.32,244.2496,0
243.992,-426.986,0.8
7.12,0.712,0.2
2.688,1.008,0.2
317.058,-18.1176,0.3
149.352,50.4063,0.2
227.976,28.497,0.2
11.96,5.8604,0
563.4,67.608,0
319.92,118.3704,0
1049.44,440.7648,0
170.352,-17.0352,0.2
173.94,50.4426,0
1007.944,75.5958,0.2
6.68,3.2064,0
8.34,2.2518,0
101.94,30.582,0
179.97,86.3856,0
101.94,29.5626,0
271.96,67.99,0
8.8,3.872,0
19.68,5.7072,0
302.94,69.6762,0
14.94,7.1712,0
231.72,11.586,0
9.912,3.2214,0.2
34.65,9.702,0
19.8,1.7325,0.2
33.568,11.7488,0.2
125.93,35.2604,0
11.76,-7.84,0.7
5.344,1.8704,0.2
1.365,-0.91,0.7
62.016,22.4808,0.2
60.72,23.6808,0
146.82,73.41,0
239.84,64.7568,0
15.66,7.2036,0
146.352,-32.9292,0.2
5.94,0,0
45.36,21.7728,0
211.168,23.7564,0.2
484.704,-84.8232,0.2
371.976,116.2425,0.2
89.82,25.1496,0
19.296,6.03,0.2
191.96,51.8292,0
21.3,9.798,0
469.95,131.586,0
209.88,35.6796,0
239.666,14.098,0.15
22.5,10.8,0
219.84,107.7216,0
32.4,15.552,0
209.94,54.5844,0
4164.05,83.281,0
212.94,53.235,0
41.88,12.1452,0
58.48,27.4856,0
102.438,-13.1706,0.3
199.304,-8.5416,0.3
6999.96,2239.9872,0
12.96,6.2208,0
279.86,134.3328,0
7.38,-5.412,0.7
698.352,52.3764,0.2
1747.25,629.01,0
54.48,15.2544,0
199.99,85.9957,0
68.541,-52.5481,0.7
627.168,70.5564,0.2
122.12,39.689,0.2
6.99,2.0271,0
107.424,36.2556,0.2
1421.664,-734.5264,0.4
125.88,60.4224,0
79.78,29.5186,0
133.2,66.6,0
438.368,38.3572,0.2
139.944,-31.4874,0.2
133.472,15.0156,0.2
564.195,-304.6653,0.5
87.168,8.7168,0.2
42.616,-68.1856,0.8
319.984,107.9946,0.2
45.92,15.498,0.2
21.184,-11.6512,0.6
20.736,7.2576,0.2
213.43,-39.637,0.3
333.576,25.0182,0.2
31.992,4.7988,0.2
51.168,-6.396,0.2
10.64,3.857,0.2
68.704,16.3172,0.2
386.91,-185.7168,0.5
39.66,11.898,0
113.92,33.0368,0
447.86,210.4942,0
356.85,60.6645,0
251.58,113.211,0
219.84,79.692,0.2
42.85,15.426,0
6.16,2.9568,0
17,4.42,0
87.4,34.96,0
29.84,13.428,0
49.568,17.3488,0.2
265.86,79.758,0
67.96,12.2328,0
10.92,4.914,0
83.9,22.653,0
19.75,5.135,0
393.54,165.2868,0
46.872,3.5154,0.2
10.9,2.834,0
79.92,37.5624,0
146.82,73.41,0
3.6,1.728,0
20.04,8.8176,0
180.016,-15.7514,0.2
41.552,-19.7372,0.6
13.12,1.476,0.2
1117.92,55.896,0
111.96,21.2724,0
12.16,2.128,0.2
17.52,8.4096,0
155.88,54.558,0
477.51,219.6546,0
164.88,80.7912,0
47.97,14.8707,0
415.176,134.9322,0.2
35.232,11.4504,0.2
54.96,26.9304,0
16.34,7.6798,0
225.296,22.5296,0.2
50.352,17.6232,0.2
163.136,20.392,0.2
6.408,-4.9128,0.7
217.584,19.0386,0.2
5.43,1.7919,0
143.976,8.9985,0.2
519.68,58.464,0.2
7.83,3.6018,0
883.84,99.432,0.2
230.352,20.1558,0.2
273.92,99.296,0.2
9.912,1.239,0.2
266.352,-292.9872,0.6
56.328,-26.7558,0.6
39.264,-4.908,0.2
95.232,24.9984,0.2
30,14.4,0
25.92,12.7008,0
159.92,31.984,0
34.944,3.0576,0.2
149.95,31.4895,0
23.32,6.0632,0
16.74,4.8546,0
14.82,6.9654,0
10.47,4.8162,0
11.07,5.2029,0
20.704,7.764,0.2
177.2,83.284,0
50.496,8.2056,0.2
6.129,-4.4946,0.7
643.136,56.2744,0.2
20.736,7.2576,0.2
177.536,62.1376,0.2
32.432,3.2432,0.2
11.696,3.9474,0.2
113.76,44.3664,0
579.51,81.1314,0
150.66,6.0264,0
48.032,15.6104,0.2
102.624,7.6968,0.2
359.772,-5.1396,0.3
13.392,3.1806,0.2
122.136,-13.7403,0.2
35.88,16.146,0
479.952,107.9892,0.2
23.92,1.794,0.2
629.95,163.787,0
14.952,5.0463,0.2
17.94,8.073,0
116.98,29.245,0
121.96,20.7332,0
8.74,2.2724,0
61.96,27.882,0
7.96,3.7412,0
275.24,121.1056,0
47.4,18.96,0
512.96,143.6288,0
395.94,102.9444,0
81.96,0,0
32.776,2.4582,0.2
272.94,0,0
253.764,31.0156,0.1
29.24,9.8685,0.2
35.168,-8.3524,0.2
1362.9,-19.47,0.3
317.058,-18.1176,0.3
15.76,3.546,0.2
14.56,-6.188,0.6
196.21,98.105,0
35.4,13.452,0
419.4,146.79,0.2
13.005,-9.9705,0.7
7.712,2.7956,0.2
4.176,1.305,0.2
38.88,18.6624,0
17.64,8.1144,0
93.456,-17.523,0.2
449.91,157.4685,0
344.94,31.0446,0
14.76,4.2804,0
12.76,5.8696,0
58.48,27.4856,0
20.096,3.0144,0.2
37.752,4.2471,0.2
138.588,-34.647,0.4
259.92,-25.992,0.2
20.736,7.2576,0.2
129.93,12.993,0
69.93,31.4685,0
140.736,12.3144,0.2
8.32,2.808,0.2
9.98,2.7944,0
62.94,30.2112,0
21.488,1.6116,0.2
239.976,26.9973,0.2
34.504,-15.5268,0.6
20.104,-16.5858,0.6
3.798,-6.0768,0.8
7.88,-3.94,0.6
35.445,-24.1026,0.5
269.97,-386.957,0.7
45.12,-7.896,0.2
100.8,21.42,0.2
47.968,4.1972,0.2
99.98,34.993,0
9.96,4.8804,0
3.856,1.3978,0.2
98.376,35.6613,0.2
22.38,-7.833,0.6
3.882,-2.588,0.7
12.585,-18.0385,0.7
113.372,-29.1528,0.3
18.312,-12.208,0.7
127.936,4.7976,0.2
241.17,-168.819,0.7
6.24,2.6208,0
17.9,8.95,0
3266.376,1061.5722,0.2
1.68,-2.688,0.8
7.968,-2.3904,0.6
113.372,-3.2392,0.3
2.96,-1.406,0.6
168.1,43.706,0
98.46,49.23,0
358.58,39.4438,0
32.48,4.872,0
17499.95,8399.976,0
735.98,331.191,0
34.37,16.8413,0
33.96,9.5088,0
197.97,53.4519,0
17.48,4.5448,0
8.016,1.002,0.2
146.04,-12.7785,0.2
27.88,3.9032,0
152.65,70.219,0
22.72,9.3152,0
11.12,2.8912,0
1640.7,459.396,0
371.2,41.76,0.2
14.832,-10.3824,0.7
20.7,1.656,0
11.34,5.2164,0
67.9,0.679,0
1059.12,307.1448,0
478.48,47.848,0.2
32.04,14.418,0
55.992,3.4995,0.2
76.864,26.9024,0.2
59.92,27.5632,0
1565.88,407.1288,0
106.05,49.8435,0
62.04,17.3712,0
494.97,148.491,0
367.96,14.7184,0
44.96,20.6816,0
182.94,85.9818,0
28.14,13.5072,0
7.38,3.4686,0
10.9,3.597,0
274.89,46.7313,0
23.04,11.2896,0
218.352,-19.1058,0.2
10.368,3.6288,0.2
12.672,4.752,0.2
91.96,-20.691,0.2
254.97,91.7892,0
31.984,-7.996,0.2
2887.056,180.441,0.2
12.96,6.2208,0
47.52,21.384,0
11.952,3.8844,0.2
4.98,2.3406,0
10.78,-17.248,0.8
119.976,-17.9964,0.2
25.06,11.7782,0
1652.94,314.0586,0
131.376,-95.2476,0.6
5.344,1.8704,0.2
2003.92,125.245,0.2
32.4,15.552,0
1913.4,401.814,0
146.73,2.9346,0
114.2,52.532,0
2567.84,770.352,0
37.056,8.8008,0.2
259.896,-56.3108,0.4
19.05,8.763,0
73.344,27.504,0.2
95.68,26.7904,0
50.96,24.4608,0
113.94,34.182,0
25.92,12.4416,0
20.32,6.9088,0
411.98,119.4742,0
34.48,9.9992,0
244.55,114.9385,0
10.782,-7.9068,0.7
602.651,-163.5767,0.3
7.656,-13.0152,0.8
559.93,167.979,0
2399.96,839.986,0.2
16,5.6,0.2
5.588,-15.0876,0.8
235.92,-44.235,0.2
10.68,2.8836,0
41.28,19.8144,0
1001.584,125.198,0.2
14.76,4.2804,0
2.502,-2.0016,0.7
115.96,25.5112,0
186.54,50.3658,0
159.56,59.0372,0
55.984,4.1988,0.2
132.16,9.912,0.2
17.904,-31.332,0.8
124.032,44.9616,0.2
1403.92,70.196,0.2
28.8,0.864,0
24.588,-18.0312,0.7
356.79,99.9012,0
16.98,8.49,0
491.55,240.8595,0
7.38,3.3948,0
23.66,10.8836,0
681.408,42.588,0.2
18.9,8.694,0
93.68,25.2936,0
21.93,10.3071,0
862.344,97.0137,0.2
19.98,9.3906,0
13.494,-2.249,0.4
23.988,-13.993,0.4
31.984,1.1994,0.2
41.584,4.6782,0.2
95.976,-10.7973,0.2
84.272,-75.8448,0.6
36.544,11.8768,0.2
479.72,52.7692,0
102.368,37.1084,0.2
28.4,8.236,0
713.88,214.164,0
68.52,31.5192,0
623.96,38.9975,0.2
11.12,5.4488,0
523.92,-26.196,0.2
2.48,1.1656,0
221.024,-55.256,0.2
128.058,-23.7822,0.3
58.408,18.2525,0.2
79.974,-29.3238,0.4
479.988,55.9986,0.4
11.808,4.1328,0.2
53.568,19.4184,0.2
503.96,50.396,0.2
21.34,9.8164,0
36.4,17.108,0
51.75,15.525,0
15.51,4.3428,0
146.82,73.41,0
12.96,6.2208,0
7.8,2.106,0
10.2,4.794,0
22.32,5.58,0
24.1,11.086,0
75.98,18.2352,0
6.46,3.1654,0
60.12,28.8576,0
824.97,214.4922,0
24.85,7.7035,0
12.624,-2.5248,0.2
89.584,4.4792,0.2
471.92,29.495,0.2
18.18,-13.938,0.7
31.744,8.3328,0.2
5.904,1.9926,0.2
621.76,46.632,0.2
59.98,17.994,0
48.87,23.9463,0
154.9,69.705,0
5.92,2.8416,0
30.18,13.8828,0
24.1,11.086,0
8.78,2.2828,0
376.74,71.162,0.1
29.52,14.4648,0
11.96,2.99,0
26.4,12.672,0
1158.12,130.2885,0.2
1.392,-3.7584,0.8
44.43,18.6606,0
226.2,58.812,0
186.54,41.0388,0
265.86,79.758,0
27.9,6.975,0
31.08,8.3916,0
13.84,-22.144,0.8
175.872,63.7536,0.2
12.96,6.3504,0
208.44,62.532,0
25.76,0.7728,0
366.744,-110.0232,0.3
289.24,26.0316,0
69.456,22.5732,0.2
5.184,1.8144,0.2
205.164,13.6776,0.1
8.544,-7.476,0.6
12.828,-8.9796,0.7
598.458,-42.747,0.3
25.984,-3.8976,0.2
17.96,5.837,0.2
5.04,0.1512,0
208.16,56.2032,0
148.257,15.6978,0.15
146.76,38.1576,0
32.96,14.1728,0
587.97,164.6316,0
14.94,7.0218,0
25.83,12.1401,0
15.552,5.4432,0.2
6.8,0.51,0.2
4.224,1.2672,0.2
143.64,10.773,0.2
31.104,10.8864,0.2
223.056,69.705,0.2
227.46,65.9634,0
46.24,15.606,0.2
5.22,2.4012,0
33.9,15.594,0
28.14,7.8792,0
36,6.48,0
92.94,25.0938,0
245.646,8.1882,0.1
55.008,17.19,0.2
35.232,11.4504,0.2
523.392,52.3392,0.2
479.984,89.997,0.2
12.96,6.2208,0
17.94,6.4584,0
166.72,41.68,0
24.816,8.3754,0.2
124.36,27.3592,0
599.97,69.9965,0.4
198.744,-14.196,0.3
9.184,1.148,0.2
9.248,3.3524,0.2
99.592,2.4898,0.2
399.96,139.986,0
15.552,5.4432,0.2
14.576,2.3686,0.2
209.6,68.12,0.2
23.32,6.0632,0
30.98,13.941,0
119.96,25.1916,0
363.92,-31.843,0.2
35.808,11.19,0.2
122.688,39.8736,0.2
892.136,111.517,0.2
50.22,2.0088,0
83.42,24.1918,0
5.872,2.1286,0.2
12.144,4.0986,0.2
27.792,10.422,0.2
6.208,0.6984,0.2
32.67,8.4942,0
1261.33,327.9458,0
38.88,18.6624,0
1.964,-3.2406,0.8
82.656,30.996,0.2
5.98,2.691,0
9.248,3.3524,0.2
4.448,0.3336,0.2
5.184,1.8144,0.2
175.92,15.393,0.2
4.752,-8.316,0.8
13.344,1.0008,0.2
54.9,26.901,0
22.911,-17.5651,0.7
309.456,34.8138,0.2
19.456,3.4048,0.2
472.518,-149.6307,0.4
1012.68,303.804,0.2
17.22,-12.628,0.7
3.52,1.6896,0
1626.192,121.9644,0.2
8.595,-6.303,0.7
190.896,-42.9516,0.2
99.87,23.9688,0
79.36,23.808,0
119.96,7.4975,0.2
106.32,49.9704,0
163.44,45.7632,0
42.76,11.1176,0
51.55,24.2285,0
479.952,89.991,0.2
146.688,55.008,0.2
276.784,89.9548,0.2
25.32,9.1785,0.2
318.96,149.9112,0
212.64,99.9408,0
23.472,8.802,0.2
19.648,6.6312,0.2
6.57,-5.037,0.7
421.1,105.275,0
760.116,-43.4352,0.3
38.784,7.272,0.2
122.328,1.5291,0.2
25.98,0.7794,0
3.28,1.476,0
459.88,13.7964,0
7.76,2.2504,0
71.96,17.99,0
54.9,15.372,0
9.28,3.248,0.2
1685.88,320.3172,0
5.728,2.0048,0.2
61.96,27.882,0
1.344,0.4704,0.2
17.94,8.7906,0
13.904,4.5188,0.2
67.194,-51.5154,0.7
41.86,18.837,0
141.96,41.1684,0
10.02,4.4088,0
144.12,69.1776,0
17.94,8.7906,0
13.89,4.5837,0
16.45,7.567,0
19.92,6.5736,0
35.168,8.3524,0.2
123.088,40.0036,0.2
257.94,67.0644,0
1879.96,545.1884,0
27.46,9.8856,0
89.98,43.1904,0
828.6,240.294,0
7.23,-5.784,0.7
17.44,1.308,0.2
62.88,-50.304,0.7
290.352,-36.294,0.2
113.52,46.5432,0
135.3,37.884,0
111.15,48.906,0
776.85,-181.265,0.4
12.294,-8.6058,0.7
154.764,-46.4292,0.4
43.28,3.246,0.2
92.94,41.823,0
52.56,18.396,0
971.88,109.3365,0.2
141.96,35.49,0
182.55,-135.087,0.5
88.768,31.0688,0.2
53.088,-108.8304,0.8
275.88,46.8996,0
157.9,74.213,0
4.91,2.4059,0
87.92,0.8792,0
5.98,2.9302,0
222.384,16.6788,0.2
16,5.6,0.2
21.84,10.92,0
15.6,7.644,0
247.84,121.4416,0
9.912,3.3453,0.2
69.52,17.38,0
11.52,3.2256,0
717.72,71.772,0.2
236.5,68.585,0
170.352,19.1646,0.2
145.764,3.2392,0.1
107.97,22.6737,0
143.96,1.7995,0.2
2399.96,569.9905,0.2
74.352,23.235,0.2
87.168,-226.6368,0.8
32.232,2.4174,0.2
2.202,-1.5414,0.7
9.396,-7.5168,0.7
89.97,25.1916,0
12.78,5.2398,0
40,0.5,0.2
23.24,7.553,0.2
908.82,227.205,0
5.552,-1.041,0.2
8.016,1.002,0.2
74.592,-2.1312,0.3
16.784,-22.2388,0.6
38.864,-99.1032,0.8
203.976,25.497,0.2
674.352,-8.4294,0.2
5.388,-4.49,0.7
30.976,5.0336,0.2
1350.12,175.5156,0
15.92,7.4824,0
19.54,7.2298,0
21.4,6.206,0
12.6,5.796,0
11.96,3.1096,0
138,34.5,0
116.76,14.595,0.2
331.023,-114.3534,0.45
756.8,75.68,0
8.736,-4.8048,0.6
6.08,2.0672,0
17.46,5.9364,0
369.16,32.3015,0.2
2.912,0.91,0.2
20.736,7.2576,0.2
9.568,2.99,0.2
30.18,13.8828,0
51.648,18.7224,0.2
11.232,3.9312,0.2
14.73,7.2177,0
16.4,4.756,0
25.92,12.4416,0
8.82,2.5578,0
62.496,21.8736,0.2
339.96,122.3856,0
49.568,17.3488,0.2
274.491,-228.7425,0.7
137.94,35.8644,0
40.68,-7.119,0.2
110.376,12.4173,0.2
151.62,50.0346,0
30.8,10.164,0
123.92,38.725,0.2
1319.8,214.4675,0.2
89.712,30.2778,0.2
22.83,10.7301,0
30.88,15.44,0
465.16,120.9416,0
27.12,12.4752,0
113.6,44.304,0
12.96,6.3504,0
69.456,22.5732,0.2
8.64,2.4192,0
341.991,-319.1916,0.7
43.96,18.4632,0
39.76,18.6872,0
66.36,26.544,0
92.88,30.186,0.2
24.14,7.9662,0
4416.174,-630.882,0.3
49.56,18.8328,0
354.9,17.745,0
15.12,4.914,0.2
302.45,-199.617,0.5
44.672,-10.0512,0.2
119.98,35.994,0
989.97,395.988,0
9.216,3.3408,0.2
68.52,31.5192,0
364.74,109.422,0
47.4,21.33,0
49.76,13.9328,0
5.56,1.4456,0
629.1,301.968,0
14.7,3.969,0
45.36,21.7728,0
125.99,35.2772,0
14.7,4.116,0
32.7,-6.54,0.4
31.68,11.088,0.2
181.86,50.9208,0
155.372,-35.5136,0.3
13.428,-11.19,0.7
67.136,-0.8392,0.2
89.568,32.4684,0.2
315.776,31.5776,0.2
273.666,-12.8784,0.15
17.48,4.5448,0
20.608,-4.3792,0.2
4.095,-2.73,0.7
339.96,42.495,0.2
63.98,21.7532,0
799.92,239.976,0.2
35.984,4.498,0.2
389.97,132.5898,0
185.528,48.7011,0.2
2541.98,1270.99,0
599.985,-479.988,0.7
3.036,-5.0094,0.8
25.92,3.888,0.2
66.112,-9.0904,0.2
46.36,15.2988,0
6.9,0.552,0
57.69,23.6529,0
559.71,-121.2705,0.4
305.01,76.2525,0
50.784,17.7744,0.2
26.01,12.2247,0
649,-272.58,0.5
59.99,21.5964,0
20.24,7.8936,0
37.84,2.838,0.2
5.472,1.8468,0.2
77.24,7.724,0.2
292.1,-175.26,0.5
8.544,-7.476,0.6
424.116,-30.294,0.3
2.892,-4.9164,0.8
381.72,-66.801,0.2
97.184,6.074,0.2
10.368,3.6288,0.2
890.841,-152.7156,0.3
72,12.96,0
113.888,9.9652,0.2
158.13,77.4837,0
14.13,0.7065,0
64.75,29.1375,0
1.872,-1.3104,0.7
11.214,-8.5974,0.7
37.376,7.4752,0.2
286.4,25.06,0.2
43.92,12.7368,0
142.182,-37.9152,0.4
19.608,6.6177,0.2
4.158,-3.465,0.7
979.95,264.5865,0
135.3,37.884,0
8.904,3.339,0.2
100.8,21.42,0.2
41.96,10.9096,0
9.45,4.536,0
400.8,112.224,0
28.792,10.0772,0.2
111,14.43,0
1279.968,415.9896,0.2
1856.19,334.1142,0
22.752,-8.532,0.6
61.542,-13.3341,0.4
81.438,-65.1504,0.7
67.36,10.104,0.2
54.528,14.3136,0.2
843.9,371.316,0
449.568,56.196,0.2
15.51,3.8775,0
192.186,36.3018,0.1
5.76,1.6128,0
67.88,18.3276,0
162.89,76.5583,0
25.71,9.2556,0
191.88,19.188,0
721.875,-420,0.45
73.568,-16.5528,0.2
13.584,1.3584,0.2
64.784,-12.147,0.2
176.772,-459.6072,0.8
38.82,19.41,0
21.9,10.512,0
111.79,43.5981,0
445.44,-81.664,0.4
16.52,5.369,0.2
29.9,13.455,0
116.4,52.38,0
1.408,0.1584,0.2
169.568,0,0.2
251.964,-50.3928,0.4
523.764,-192.0468,0.4
19.44,9.3312,0
194.352,-36.441,0.2
36.624,13.734,0.2
340.182,-73.7061,0.4
12.672,2.6928,0.2
