click,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,month,dayofweek,day,hour
FALSE,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,af7b3d54,a1a7a957,1,0,21790,320,50,2513,3,35,-1,68,10,2,22,6
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,bdf46af7,d9b5648e,0f2161f8,a99f214a,54ed6557,aad45b01,1,0,20001,320,480,2281,3,47,100182,42,10,2,22,15
TRUE,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b7741b84,d787e91b,1,0,17653,300,250,1994,2,39,100084,33,10,1,28,14
TRUE,1005,1,c28f420d,8636aeef,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8d19e1a5,ad6d46df,1,0,16263,320,50,1528,3,39,100076,23,10,2,29,12
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,6d7c5e3d,bbeedfee,1,0,21611,320,50,2480,3,297,100111,61,10,6,26,18
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,3e2bf98d,2347f47a,0f2161f8,afeffc18,6e160383,fce66524,1,0,22754,320,50,2639,2,35,-1,23,10,1,28,16
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,df23afb5,49e4cc4f,1,0,21768,320,50,2506,0,35,-1,157,10,2,22,10
FALSE,1002,0,1d13fa01,41ff1635,50e219e0,ecad2386,7801e8d9,07d7df22,7.58E+70,731c2256,42556384,0,0,20395,320,50,2340,0,33,100108,159,10,4,24,11
FALSE,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e6cd1940,cad4c01d,1,0,20969,320,50,2372,0,813,100225,46,10,5,25,18
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bef74e91,be74e6fe,1,0,22815,320,50,2647,2,39,100148,23,10,3,30,17
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,2b955026,b4e5827b,1,2,21189,320,50,2424,1,161,-1,71,10,5,25,15
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,c07367a1,5db079b5,1,2,20153,320,50,2307,3,163,-1,61,10,6,26,21
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c78e9bce,24f6b932,1,0,17014,320,50,1872,3,39,-1,23,10,1,28,14
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,260d3515,b9528b13,cef3e649,a99f214a,a1b975b6,711ee120,1,0,23394,320,50,2681,1,419,100083,212,10,3,30,13
FALSE,1002,0,f528e1e7,0f095819,50e219e0,ecad2386,7801e8d9,07d7df22,21223ccb,53af1d5c,43e7b962,0,0,20173,300,50,2312,0,167,100077,16,10,0,27,11
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d38cd8da,61761ee1,1,0,23725,320,50,2716,3,47,-1,23,10,3,30,22
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,3feb121b,0bcabeaf,1,3,22668,320,50,2614,1,161,100193,71,10,0,27,4
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b1fe278,1ccc7835,1,0,22261,320,50,2545,0,39,-1,221,10,4,24,7
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f3c844ca,711ee120,1,0,15708,320,50,1722,0,35,100084,79,10,4,24,2
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3b0500eb,c144e605,1,0,22259,320,50,2545,0,39,100084,221,10,4,24,7
FALSE,1002,0,85f751fd,c4e18dd6,50e219e0,4e02fbd3,7801e8d9,07d7df22,b2193131,c32681e6,eb4d3131,0,0,21201,320,50,2427,0,169,100105,91,10,2,22,7
TRUE,1002,0,c54454a2,b9c2a69c,50e219e0,ecad2386,7801e8d9,07d7df22,8727b50b,854b96d9,d002cb2f,0,0,17081,320,50,1921,3,47,-1,23,10,1,21,8
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8903edf4,03bef39f,1,0,15702,320,50,1722,0,35,100083,79,10,6,26,6
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,7b10c619,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61,10,2,22,17
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2bd4b4b8,1f0bc64f,1,0,15706,320,50,1722,0,35,-1,79,10,6,26,7
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e3a15607,08684f7e,1,0,20355,216,36,2333,0,39,-1,157,10,1,21,8
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,afbde5db,fa61e8fe,1,0,4687,320,50,423,2,39,100148,32,10,1,21,22
FALSE,1005,0,c1fcc9a1,422b8953,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,c532a4c2,c4cff2ea,1,0,21769,320,50,2507,0,35,-1,157,10,2,22,11
FALSE,1005,0,7aec40a2,f415c8a8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e27b3c18,cbb77256,1,0,22158,300,250,2552,3,167,100194,23,10,3,23,16
FALSE,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,16e768f1,8b1aa260,1,0,19772,320,50,2227,0,679,100077,48,10,1,21,18
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,37fa6f0a,61761ee1,1,0,17264,320,50,1872,3,39,-1,23,10,1,28,13
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,968b8939,542422a7,1,0,18648,320,50,1092,3,811,100156,61,10,4,24,5
FALSE,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ff555f7a,5db079b5,1,2,19950,320,50,1800,3,167,-1,23,10,2,22,2
FALSE,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3ac535a0,88fe1d5d,1,0,22685,320,50,2619,1,163,-1,71,10,0,27,21
FALSE,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,48e716ae,be6db1d7,1,0,18856,320,50,1882,3,35,-1,13,10,6,26,14
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,47bd6623,8a4875bd,1,0,15701,320,50,1722,0,35,100083,79,10,3,30,8
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,9104ba16,2347f47a,0f2161f8,1b0ba3f3,d73bc0da,779d90c2,1,0,22024,300,50,2537,0,687,100031,48,10,3,23,23
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,a52bed06,cd5b1559,1,2,17016,320,50,1873,3,39,100061,23,10,6,26,11
FALSE,1005,1,222acd54,de0f0f82,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,94f71c0d,be6db1d7,1,0,16208,320,50,1800,3,167,100081,23,10,1,21,18
FALSE,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,367513b6,c2d476e2,1,2,21768,320,50,2506,0,35,-1,157,10,2,22,8
FALSE,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,711ee120,1,0,17654,300,250,1994,2,39,-1,33,10,0,27,3
FALSE,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,627d5335,e981565c,1,0,21273,320,50,2443,2,39,-1,23,10,6,26,17
FALSE,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,53677a9e,8a4875bd,1,0,22624,320,50,2374,3,39,-1,23,10,1,28,9
FALSE,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7.85E+74,4258293,1,0,19771,320,50,2227,0,935,100077,48,10,1,28,10
FALSE,1005,1,85f751fd,c4e18dd6,50e219e0,cf0327f9,2347f47a,0f2161f8,3b4ea00b,10d3488d,711ee120,1,0,8334,300,50,761,3,175,-1,23,10,6,26,19
FALSE,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af62faf4,3bb1ddd7,1,0,22267,320,50,2566,3,41,100156,42,10,6,26,13
FALSE,1005,1,b554a32a,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9592e00a,f60c2fd3,1,0,9478,320,50,906,3,1451,100156,61,10,3,23,5
TRUE,1002,0,c69c2b3a,85be451c,50e219e0,ecad2386,7801e8d9,07d7df22,421e7f9f,75a71123,373ecbe6,0,0,19665,320,50,2253,2,303,100105,52,10,0,27,19
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,eb961c3b,e1eae715,1,3,21189,320,50,2424,1,161,100193,71,10,6,26,11
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e0d1fbcf,36d749e5,1,0,15705,320,50,1722,0,35,-1,79,10,6,26,14
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,fca96a2a,34c9263c,fa61e8fe,1,0,1039,320,50,178,3,1327,100148,15,10,3,23,20
FALSE,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b18a6393,9dcb1cd1,1,0,19771,320,50,2227,0,679,100081,48,10,2,22,12
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,f757bb8f,2347f47a,cef3e649,a99f214a,63760caf,ef726eae,1,0,23394,320,50,2681,1,419,-1,212,10,2,29,0
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,c175c802,c6263d8a,1,0,15707,320,50,1722,0,35,-1,79,10,4,24,1
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,46c738c1,d17a0181,1,0,15703,320,50,1722,0,35,-1,79,10,3,30,1
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,772d00ae,816484ae,1,0,21611,320,50,2480,3,297,100111,61,10,5,25,21
FALSE,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e993381b,8a4875bd,1,0,21893,320,50,2526,0,167,100077,221,10,3,30,12
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,25523e8d,a2d72242,d787e91b,1,0,15707,320,50,1722,0,35,-1,79,10,6,26,14
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,088b6a7b,2347f47a,0f2161f8,a99f214a,0ad7d433,1f0bc64f,1,0,17875,320,50,2036,3,47,-1,156,10,2,22,18
FALSE,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,55eeade7,1f0bc64f,1,0,8330,320,50,761,3,175,100077,23,10,2,22,7
FALSE,1005,0,9e8cf15d,0d3cb7be,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,639b0a76,84ebbcd4,1,0,21769,320,50,2507,0,35,100084,157,10,2,22,12
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e6a00ba6,a80eb5d7,1,0,22676,320,50,2616,0,35,100084,51,10,0,27,6
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,249d9e6b,99e427c9,1,0,21611,320,50,2480,3,297,100111,61,10,5,25,10
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a8fd084c,aa35da31,1,0,21687,320,50,2495,2,167,-1,23,10,6,26,13
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d7f8d874,a0f5f879,1,0,21724,320,50,2502,0,35,100084,221,10,1,21,15
TRUE,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2961b056,fba60933,1,0,17212,320,50,1887,3,39,-1,23,10,1,28,17
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,d2764fad,b12ff13e,0f2161f8,a99f214a,9be0c284,542422a7,1,0,20277,320,50,2281,3,47,100181,42,10,1,21,9
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,8763103f,36c6b1de,1,0,23866,320,50,2736,0,33,100172,246,10,3,30,12
TRUE,1002,0,a18f9f55,bfea62dc,50e219e0,ecad2386,7801e8d9,07d7df22,b0febfa6,4a8e962a,43e7b962,0,0,6364,300,50,544,3,39,100077,23,10,6,26,6
TRUE,1005,0,11b0b28b,10989c88,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,866a8e05,ecb851b2,1,0,8330,320,50,761,3,175,100079,23,10,2,29,3
FALSE,1010,1,85f751fd,c4e18dd6,50e219e0,04f2be5f,7801e8d9,0f2161f8,fed99389,36caf429,f07e20f8,4,3,20751,320,50,1895,0,681,100028,101,10,2,22,19
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,8f4175aa,1f0bc64f,1,0,17017,320,50,1873,3,39,-1,23,10,5,25,12
FALSE,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,bd91a91b,8a4875bd,1,0,16208,320,50,1800,3,167,100076,23,10,3,23,6
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,01c4dde2,ffe69079,1,0,19251,320,50,2201,3,35,-1,43,10,1,21,11
FALSE,1005,0,f485afbe,b01d5e45,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,57aec248,36b67a2a,1,0,9438,320,50,898,3,427,100003,61,10,6,26,10
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,57599ff6,8b1aa260,1,0,17014,320,50,1872,3,39,-1,23,10,0,27,4
FALSE,1005,0,4e430aa3,964a3bd1,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,13505ba7,00b1f3a7,1,0,17239,320,50,1973,3,39,-1,23,10,5,25,11
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,f8c646f0,ad328c4d,1,0,4687,320,50,423,2,39,100148,32,10,6,26,18
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,85d14609,1f0bc64f,1,0,23224,320,50,2676,0,35,100179,221,10,1,28,11
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,efb43d60,597ff2d3,1,2,23221,320,50,2676,0,299,100176,221,10,3,30,15
FALSE,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4abf37f0,d42e625d,1,0,20633,320,50,2374,3,39,-1,23,10,1,28,22
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,37b3c191,5db079b5,1,2,15706,320,50,1722,0,35,-1,79,10,6,26,12
FALSE,1005,1,3281baa7,61eac15d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e380d145,36b8f4c5,1,0,19772,320,50,2227,0,679,-1,48,10,5,25,11
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,042bbbe8,db1d05df,1,0,21790,320,50,2513,3,35,-1,68,10,2,22,6
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a17fc07b,744ae245,1,0,4687,320,50,423,2,39,100148,32,10,4,24,15
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,c9a02e07,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61,10,3,23,21
FALSE,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9fddab29,9126c8d0,1,0,22195,320,50,2556,3,167,100199,23,10,4,24,5
FALSE,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,842fcc7d,4ea23a13,1,0,6563,320,50,572,2,39,-1,32,10,3,30,4
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,2f323f36,3bb1ddd7,1,0,18648,320,50,1092,3,811,100156,61,10,4,24,5
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,be5ad378,c34c4173,1,0,19251,320,50,2201,3,35,-1,43,10,1,21,4
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,c680d3dd,2347f47a,0f2161f8,a99f214a,e25df878,5b211c0d,1,0,20009,320,50,2283,0,163,-1,95,10,3,30,11
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,6237ed54,34333806,597ff2d3,1,2,15703,320,50,1722,0,35,100084,79,10,6,26,16
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,b159b487,981edffc,1,3,21191,320,50,2424,1,175,100192,71,10,2,29,12
FALSE,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bd785a1f,46d98882,1,0,19771,320,50,2227,0,935,-1,48,10,2,29,5
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2c98d4e6,e9b8d8d7,1,0,4687,320,50,423,2,39,100148,32,10,1,21,22
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,6bcecbce,2347f47a,cef3e649,a99f214a,608cc954,1ccc7835,1,0,23222,320,50,2676,0,35,100176,221,10,1,28,13
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c61a9367,6332421a,1,0,15708,320,50,1722,0,35,-1,79,10,1,21,2
FALSE,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,10e90e92,60a575ef,1,2,17914,320,50,2043,2,39,-1,32,10,1,21,8
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f886c74e,0eb711ec,1,0,15701,320,50,1722,0,35,-1,79,10,6,26,18
FALSE,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,d052e9dc,8ef046ab,1,0,19771,320,50,2227,0,679,100077,48,10,2,22,9
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,0eaab984,18087afc,1,2,23739,320,50,2676,0,299,100176,221,10,3,30,19
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,228177d8,1f0bc64f,1,0,17264,320,50,1872,3,39,-1,23,10,2,22,14
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,3d1e7623,d4897fef,1,0,23161,320,50,2667,0,47,-1,221,10,3,30,11
FALSE,1010,1,85f751fd,c4e18dd6,50e219e0,72913a74,7801e8d9,0f2161f8,0497f7d1,5db410a9,36b67a2a,4,3,20291,320,50,2325,3,801,-1,42,10,0,27,13
FALSE,1005,1,3dc2d6de,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c9dd4272,6e1e2240,1,0,19950,320,50,1800,3,167,100075,23,10,0,27,14
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7e86f8e6,a0f5f879,1,0,22812,320,50,2647,2,35,100148,23,10,1,28,11
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a93c05e1,a5bce124,1,0,23757,320,50,2724,0,35,100083,253,10,3,30,3
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,e8343327,f3dedcda,5096d134,1,0,17016,320,50,1873,3,39,100061,23,10,6,26,6
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,1014ea83,57b3c6c3,1,0,20632,320,50,2374,3,39,-1,23,10,5,25,22
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8072fb26,779d90c2,1,0,15708,320,50,1722,0,35,-1,79,10,2,22,9
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,383ae295,96a7c171,1,0,21191,320,50,2424,1,161,100193,71,10,3,23,13
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,68005989,1b13b020,1,0,23723,320,50,2716,3,47,-1,23,10,3,30,1
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,69142909,99e427c9,1,0,21611,320,50,2480,3,297,100111,61,10,3,23,8
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,afd634ab,ff065cf0,1,2,4687,320,50,423,2,39,100148,32,10,0,27,22
TRUE,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,de28d1b0,8a4875bd,1,0,20352,320,50,2333,0,39,-1,157,10,3,23,23
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,33534957,0838d155,1,0,21768,320,50,2506,0,35,-1,157,10,2,22,12
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,2f489b8d,56f23684,1,2,21667,320,50,2494,3,39,-1,112,10,6,26,4
FALSE,1002,0,391b8861,6792a5e4,50e219e0,ecad2386,7801e8d9,07d7df22,b58216a6,6071c5dd,5be1ba3d,0,0,4687,320,50,423,2,39,-1,32,10,6,26,10
FALSE,1005,1,f9e1a388,a3024024,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,80ffc75b,76dc4769,1,0,21412,320,50,2467,2,167,100081,23,10,0,27,5
FALSE,1005,1,cbb01868,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3e40b42e,4ea23a13,1,0,21678,320,50,2495,2,167,-1,23,10,2,29,18
TRUE,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,adfc138b,ecb851b2,1,0,20093,300,250,2295,2,35,100079,23,10,4,24,12
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,afefbd6b,23885c9e,1,0,15707,320,50,1722,0,35,100083,79,10,3,30,2
TRUE,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4dcbd12f,a1a7a957,1,0,19015,300,250,2162,2,39,-1,33,10,3,30,22
TRUE,1002,0,85f751fd,c4e18dd6,50e219e0,4e02fbd3,7801e8d9,07d7df22,9216d64e,7f1c3832,180ba986,0,0,21246,320,50,2439,0,169,100111,91,10,0,27,22
FALSE,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,ecb851b2,1,0,17614,320,50,1993,2,1063,-1,33,10,1,21,14
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3d824fae,4962150e,1,0,20362,320,50,2333,0,39,-1,157,10,1,21,8
FALSE,1002,0,f4d14b43,b3e07718,50e219e0,ecad2386,7801e8d9,07d7df22,361a9333,75b150e3,a9b05547,0,0,15908,320,50,1752,3,297,100081,82,10,6,26,4
FALSE,1005,0,7aec40a2,f415c8a8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e5d4d1d8,7ac6007f,1,2,23865,300,250,2736,3,33,-1,246,10,3,30,10
FALSE,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e4f50a40,711ee120,1,0,6393,320,50,547,3,47,-1,23,10,3,30,13
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2fc4179b,4ea23a13,1,0,15706,320,50,1722,0,35,-1,79,10,5,25,16
FALSE,1005,0,716ad30e,5.21E+206,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,086ef670,711ee120,1,0,19251,320,50,2201,3,35,-1,43,10,1,21,2
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,8187f84e,2347f47a,0f2161f8,a99f214a,dba00d3b,c4c73e33,1,2,20394,320,50,2340,3,41,100111,159,10,5,25,3
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,d2764fad,b12ff13e,0f2161f8,a99f214a,d7913153,e3bb76b5,1,0,20277,320,50,2281,3,47,100182,42,10,5,25,9
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9343cb87,8a4875bd,1,0,15703,320,50,1722,0,35,100083,79,10,6,26,2
FALSE,1005,0,74fb2abe,7482f058,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,7b0d3e5a,24f6b932,1,0,23991,320,50,2747,0,35,100076,76,10,3,30,10
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c491843c,779d90c2,1,0,17264,320,50,1872,3,39,100173,23,10,0,27,17
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,9f06e9a1,aefc06bd,0f2161f8,a99f214a,2bb3921e,36b67a2a,1,0,21611,320,50,2480,3,297,100111,61,10,3,30,3
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,4ddbbcee,0bcabeaf,1,3,21191,320,50,2424,1,161,100193,71,10,4,24,15
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,03-Dec-12,3bd9e8e7,1,0,15701,320,50,1722,0,35,-1,79,10,2,22,19
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d52331b9,e4a6a646,1,0,15699,320,50,1722,0,35,100084,79,10,3,23,11
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,b0302f74,2347f47a,8ded1f7a,380b55bb,86b94ab4,ecb851b2,1,0,21767,320,50,2506,0,35,100148,157,10,2,22,11
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c2fed78e,779d90c2,1,0,15699,320,50,1722,0,35,100083,79,10,2,22,8
